,pvalue,rho
0,0.4811219137761953,-0.04647868510006058
1,0.5895959271033404,-0.035595806921840736
2,0.19425143495864639,-0.08553045877240001
3,0.57627441479815,-0.03687600501078545
4,0.5300144454697719,-0.04143526149148565
5,0.4995804602230578,-0.04454436095509133
6,0.36496788900900123,0.05974740176068231
7,0.11264821279628065,-0.10443146348393215
8,0.5502487142330906,-0.03941807229841933
9,0.3837300109986804,-0.057449912356233465
10,0.7732174904596096,0.019020234946798692
11,0.43631680484253077,-0.05134992542591794
12,0.09789309333913092,-0.10893101513008177
13,0.2171191921731529,-0.081335819613643
14,0.2986422506509817,-0.06852652192496421
15,0.3555621616310706,-0.0609267253454039
16,0.28171955277431526,-0.0709675312398303
17,0.20824678392206264,-0.08292360499209213
18,0.04300817837131228,-0.13298547985555784
19,0.13734880816616407,-0.09783767443212901
20,0.04609454621901108,-0.13108952519549918
21,0.12951101337415646,-0.09982285389661522
22,0.11102876028284688,-0.10490180163996124
23,0.2669838067816735,-0.07317488695451979
24,0.2743283365939609,-0.07206464627353865
25,0.27093670423928035,-0.07257479670596823
26,0.263147037358636,-0.07376318181735042
27,0.26492767238015935,-0.0734894305737442
28,0.25673328784607646,-0.07475989191076775
