,pvalue,rho
0,0.5199451685698354,-0.10921048624771257
1,0.058727456856971685,-0.31362450570679157
2,0.4282628015800243,0.13424820358992667
3,0.4126484310250068,-0.1387925715534785
4,0.8744620094088971,-0.026892293145390496
5,0.4860513565124185,-0.11817458396284274
6,0.8803122823362648,-0.0256297441714285
7,0.04213565468226468,0.33584141575082266
8,0.5641082517830855,0.0979505700767225
9,0.8990975034907416,0.021584468406081893
10,0.6754308194580738,-0.07119087825163853
11,0.7683466498263527,0.05011130969131293
12,0.5921695148968241,0.09100819719757335
13,0.8493842987661709,-0.03232125373342708
14,0.9149461271932351,0.018180705225052732
15,0.8902719387464614,-0.023483410915693108
16,0.8429914133613018,-0.033710057604785265
17,0.38585826512055443,-0.1468235655050298
18,0.6770635811582053,0.07081220336732129
19,0.8077747352013633,0.04140178735201673
20,0.6287414970309775,-0.08217244989683808
21,0.735637671394866,0.05743235745477931
22,0.8832672780497484,0.02499254236493693
23,0.35247013786213377,0.15730407546648392
24,0.35247013786213377,0.15730407546648392
25,0.35247013786213377,0.15730407546648392
26,0.35247013786213377,0.15730407546648392
27,0.35247013786213377,0.15730407546648392
28,0.35247013786213377,0.15730407546648392
