,pvalue,rho
0,0.3460496479555665,-0.0621394976986471
1,0.06583694067897022,-0.12098069233192466
2,0.45261828082317845,-0.04954663939544365
3,0.18286147330391053,-0.0877550201603224
4,0.3151555671751801,-0.0662315172037637
5,0.2820213590523893,-0.07092314797992338
6,0.537509898835854,-0.04068363000297563
7,0.8601119725130397,-0.01163261352821566
8,0.8474010439069736,-0.012702111813186076
9,0.7901340930818458,0.01756624942941012
10,0.9266777651689326,-0.006074526103359122
11,0.6306630278409431,-0.0317290920885234
12,0.3319315299715072,-0.06397905004447613
13,0.02511263336886688,-0.14703534999779413
14,0.05650639221481332,-0.12539054912991057
15,0.036641140740979836,-0.13728939816348285
16,0.040767457041741915,-0.1344348827866866
17,0.021267635782935456,-0.15115899156427623
18,0.4431617353431202,-0.05058815595964576
19,0.33838520726476196,-0.06313208579758244
20,0.6077170840857599,-0.033875383674595444
21,0.44480741006510893,-0.05040600957011207
22,0.6211650144873393,-0.03261333507587389
23,0.5331912346480827,0.04111605102668193
24,0.545165938015759,0.039921275599847074
25,0.5414278401943922,0.04029283060712274
26,0.5580480364242462,0.03865032156702315
27,0.5495679400982256,0.03948533738363871
28,0.530026630523537,0.04143403527232658
