,pvalue,rho
0,0.9121380892502591,0.00728355707495987
1,0.8075777568670904,0.016075773709194167
2,0.3650745915714554,0.05973413219728541
3,0.8174780020680626,0.015233503425113773
4,0.6818020991537416,0.027059389966967287
5,0.6803255179669427,0.02719224209371805
6,0.5126806657493344,0.04319438974917933
7,0.6146709220661122,0.03322127803104083
8,0.8516115250404034,-0.01234748831416446
9,0.6716728973955284,-0.027972968817270426
10,0.8613774277183284,-0.011526308506058182
11,0.7213182973410552,-0.02354224967710191
12,0.5919518603288255,-0.03537079463681653
13,0.7321475742436185,0.022590287833458483
14,0.7997720415808206,0.016741682226103907
15,0.9021458377663588,-0.008115837216486304
16,0.8988006269591066,0.00839474849133148
17,0.584486924422525,0.03608518315082483
18,0.4526839946570844,0.04953944496937594
19,0.43690877416288376,0.0512837771217561
20,0.9747808281122211,0.002086751618244553
21,0.3869848929430457,0.05705838303188999
22,0.3293472628345856,0.06432116296162553
23,0.328549408333595,-0.06442713401924609
24,0.3245314848439018,-0.06496333259514268
25,0.31732832455755117,-0.06593546896830811
26,0.3303458063102048,-0.06418876893280259
27,0.32190100711020075,-0.0653167026923651
28,0.33693265486922586,-0.06332180808231533
