,pvalue,rho
0,0.9036914055261123,0.007987022410607135
1,0.4366116877035652,0.05131696797568503
2,0.6368560017184997,0.031155585018826926
3,0.3169598617523247,0.0659855804767293
4,0.8020655359406188,0.0165458506609822
5,0.12411357081469256,0.10124447918182176
6,0.3040592640973816,0.06776465877580455
7,0.6668649925979915,-0.02840846695228523
8,0.4096718287782678,0.054382861030813696
9,0.7403592539087684,-0.021871540377636996
10,0.8908591728672619,0.00905748354757365
11,0.9318904199059753,0.005641586967218155
12,0.5129346148587468,-0.04316839904053139
13,0.568333981690855,-0.037645665698684175
14,0.46018966179273435,-0.04872152741151095
15,0.22332912131700272,-0.08025191052161622
16,0.3674731945883136,-0.05943647355101562
17,0.40903286184970267,-0.05445699000779774
18,0.6890558508137548,-0.02640831751978811
19,0.3903175700997692,-0.05665955801691282
20,0.45844202074424056,-0.048911304857665754
21,0.5796397056170939,-0.036551314503448014
22,0.7814929251382505,-0.018307857242148326
23,0.27905778366745587,-0.07136036345111901
24,0.2856186320395483,-0.07039658214283924
25,0.2743939676504825,-0.07205481678543789
26,0.2846822882428397,-0.07053321202743981
27,0.27929685592944875,-0.07132497729395626
28,0.2920529020871018,-0.069465729619697
