,pvalue,rho
0,0.8247986611314552,-0.014612282006170315
1,0.787376046350568,0.017802708510450856
2,0.843593654978839,0.01302309892777654
3,0.5636284212137599,0.03810418009688427
4,0.7727689008955956,-0.01905891330130679
5,0.574617338808949,0.03703620949960803
6,0.11891348194408942,0.10266019761086491
7,0.24763342719732767,-0.07620396361155818
8,0.24827697298681412,0.07610064041453962
9,0.335158669612715,0.06355422381450272
10,0.26285525963979345,0.07380816009594685
11,0.5119349815168952,0.043270746202103444
12,0.995690469799565,-0.00035653330463128105
13,0.736681388870349,-0.022193130874361113
14,0.7425656467134258,-0.02167886241603026
15,0.3730713057469064,-0.058746408586527986
16,0.5607564922615329,-0.03838492375981334
17,0.6810929022191283,-0.027123184759760662
18,0.9608445036682878,-0.003240664707927919
19,0.4924674313162095,-0.04528516303867491
20,0.5614504071093496,-0.03831702741119341
21,0.812814115722035,-0.015629971471337947
22,0.8638231345227658,0.011320939916943506
23,0.38121444851879793,-0.05775389454763834
24,0.3981396305675583,-0.05573147737090643
25,0.39007204784124394,-0.05668886951192071
26,0.38011543267249204,-0.057887084111403676
27,0.3822625426454451,-0.0576270941511385
28,0.3991654866917126,-0.05561057466726705
