,pvalue,rho
0,0.8855800895303457,-0.009498535168673765
1,0.07825376514338393,0.11584553195597617
2,0.5086851588312467,0.04360419687293563
3,0.5563302085381567,0.03881897158893725
4,0.8350951474666191,-0.013740694099241614
5,0.7848025240006485,0.018023552407276464
6,0.9802741667303745,0.0016321023683067485
7,0.3581526705935083,-0.060599994538299
8,0.5462980588905482,0.039808994787986454
9,0.9632474997135893,-0.003041638713514441
10,0.3335721030628308,0.06376275295408303
11,0.886013203105144,0.009462334221619306
12,0.4508016201411441,0.04974576223632098
13,0.06671580375481456,-0.12059234281129678
14,0.11737365116615835,-0.10308864684678151
15,0.1387617013188491,-0.09748911849022726
16,0.10775025957322835,-0.10587070372993165
17,0.17112115504505643,-0.09015754092663322
18,0.2048103591092976,-0.08355165618877333
19,0.49694149002918764,-0.044818546173279
20,0.40444851241362445,-0.0549908597763105
21,0.39411464771232596,-0.056207655142823394
22,0.31178049283213327,-0.06669404150384957
23,0.784836073753356,-0.01802067208853348
24,0.843087750534111,-0.013065772766595636
25,0.8167118518718082,-0.015298594534518708
26,0.8016557047773933,-0.01658083370479573
27,0.827593680143603,-0.014375442179721833
28,0.8045256078969382,-0.016335956445905797
