,pvalue,rho
0,0.8617647430686697,-0.011493777888444393
1,0.8083673709231383,0.01600850301576736
2,0.8808171625144481,0.00989682479213658
3,0.5247013785775365,0.04197129789536756
4,0.7862092819711146,-0.017902808384935666
5,0.5571866926382276,0.03873485368489658
6,0.12709625567524585,0.10045309730695359
7,0.25791163157721736,-0.07457550022048416
8,0.2852660029718635,0.07044800187588411
9,0.3328133268554614,0.0638627068085368
10,0.3111954032630155,0.06677455563072757
11,0.5571089653789285,0.038742484931422586
12,0.9434769327601825,-0.00468010025216803
13,0.7105657243503115,-0.024492308615753897
14,0.6910817677893972,-0.026226936052264418
15,0.3358550554249221,-0.0634628944204616
16,0.5034474604828403,-0.04414396070385789
17,0.6258066539314247,-0.03218049185096651
18,0.8854365711017307,-0.009510531500101676
19,0.4336544886213418,-0.05164805764370575
20,0.5118666281276643,-0.04327774832402626
21,0.6953381330415334,-0.025846499776414573
22,0.9906126229097734,0.0007766445451596496
23,0.34429953719395645,-0.062364907415706085
24,0.3582930624702485,-0.060582329748632785
25,0.3510884843133625,-0.06149450624438356
26,0.3425460858500792,-0.06259147711642866
27,0.34422334766501084,-0.06237473690380685
28,0.35986562498235364,-0.06038475703780746
