,pvalue,rho
0,0.5468487577543564,-0.03975441932888601
1,0.26956973234387355,0.07278163759934239
2,0.6681698961028473,0.028290148485362012
3,0.9197682848335871,-0.006648799293483152
4,0.4506849029020764,-0.049758570933651894
5,0.8063522137846915,-0.01618021600819266
6,0.5611775376127179,-0.03834372161005782
7,0.3955618696792723,-0.05603610624181348
8,0.9455892398367561,0.004504926317719688
9,0.6773075729653883,-0.02746411671510137
10,0.5735569134149952,0.03713884432797911
11,0.7798911822862683,-0.01844557290348633
12,0.7577455273939003,0.020358114505253502
13,0.04819409208864505,-0.12985964325994687
14,0.09224040135909949,-0.1107979282166708
15,0.10956006946035775,-0.10533302933022984
16,0.08996900677089134,-0.11157385910268564
17,0.1146473923686207,-0.10385808860043616
18,0.1318275030701158,-0.09922672128975546
19,0.34670387530856384,-0.062055420274280515
20,0.3119203343117858,-0.06667481258601186
21,0.28903341385519293,-0.06990083404083662
22,0.22337266709361245,-0.08024438606470434
23,0.9994508000744577,4.543584214097528e-05
24,0.9496799057089789,0.004165775309338331
25,0.9726348770440204,0.0022643840893083874
26,0.9875420210236959,0.001030702201611037
27,0.9620537592259781,0.0031405056540702372
28,0.9831909407356343,0.0013907318637933301
