,pvalue,rho
0,0.9460952372334217,-0.004462968604844127
1,0.5719961547053535,0.03729006738629013
2,0.790973205832852,0.017494353282545953
3,0.5373232810704776,0.040702279741069054
4,0.896960231424341,-0.008548257049975992
5,0.48812344671523256,0.045740379449344
6,0.11627730343684017,0.1033963782478325
7,0.4205131737502342,-0.053135347321355775
8,0.21300284676105946,0.08206656697828893
9,0.43461224649818087,0.05154068515898886
10,0.24634413906181082,0.07641152592410355
11,0.4424882797599623,0.050662805984377876
12,0.8883855050373469,0.009264099883141641
13,0.9800141894607455,-0.0016536171569690554
14,0.9551069811558099,-0.003715991636373212
15,0.5623740705658169,-0.038226713743564955
16,0.7820214005982605,-0.018262437042750507
17,0.99513605811995,0.0004024010704913999
18,0.7173652740606534,0.023890951104227315
19,0.8528038538568243,-0.012247130371193796
20,0.7559069511803067,-0.02051764165962609
21,0.8429769641133207,0.013075118499760783
22,0.5692093569213442,0.03756056793465795
23,0.3302753133099946,-0.06419810694649833
24,0.3424321752946392,-0.06260622134857981
25,0.3352219447772008,-0.06354592041101272
26,0.3294486712310982,-0.06430770573882182
27,0.32905250448352474,-0.06436029350016091
28,0.3446920825713171,-0.06231428555198716
