,pvalue,rho
0,0.9335222077292143,-0.003793499284809258
1,0.7648349892621555,0.013603563361769756
2,0.36586565515411806,-0.04110588531824838
3,0.7259852305148852,-0.015937719485853857
4,0.8416971784314575,-0.009082823929589548
5,0.4052563343254142,0.03783646379967168
6,0.6738867580131366,0.019136297613841224
7,0.22201922423880327,-0.055493895519352215
8,0.5443008753490219,-0.027569093873535597
9,0.8713712979600715,0.007363561593689768
10,0.6751454899518105,-0.019057959485782875
11,0.9034346503155961,-0.005517520791102055
12,0.4062531149889933,-0.037756279582238504
13,0.06710540329028844,-0.08312463577363227
14,0.16790169665828636,-0.06265155749896241
15,0.08301237766855411,-0.07871239599085485
16,0.16350547780426486,-0.06330452055705212
17,0.027127997141496114,-0.10023827383920295
18,0.37085819829078337,-0.04067993969796221
19,0.6066063331746173,-0.0234145051949308
20,0.33804763475656563,-0.043548644707032326
21,0.3348834452115321,-0.04383447980090335
22,0.3158368976956635,-0.04559299837695443
23,0.2592859623484699,-0.05126913035081218
24,0.26689488243441906,-0.050459436721200755
25,0.25878391519452765,-0.05132312780015117
26,0.26512077804990775,-0.05064679231999958
27,0.26734044178852173,-0.05041251738835903
28,0.27618369491993855,-0.049492147755335815
