,pvalue,rho
0,0.44066051248916693,0.05086573326567502
1,0.011998001186028836,0.16469595568712805
2,0.5208996995384254,0.04235654568617514
3,0.08598948744354616,0.11297192664033369
4,0.3094616437704976,0.06701372238436491
5,0.3021834392951212,0.06802745609937734
6,0.5513167749645713,0.039312622656865887
7,0.8334514231351362,0.013879670340126464
8,0.36789755394247625,0.05938393735777107
9,0.7943202691750483,0.017207777231072016
10,0.4468986665842899,0.05017509533181621
11,0.3629177622774026,0.060002825358263116
12,0.5662919031122344,0.03784442462636078
13,0.5375564132883965,-0.04067898206143876
14,0.4364792894040912,-0.0513317638353522
15,0.3534965379053304,-0.06118832488594835
16,0.3437210201025279,-0.06243957857068481
17,0.9381729579146565,-0.005120106778077249
18,0.31865210594354526,-0.06575574462455967
19,0.16155864120342692,-0.09220670493914213
20,0.4492452548963012,-0.04991671351389965
21,0.18981453092935296,-0.08638536535536286
22,0.34950078623147884,-0.061697104040479685
23,0.1904812789726921,0.08625596971901468
24,0.17383961413497204,0.0895906235571984
25,0.18574024271577824,0.08718338192132163
26,0.18546656875253723,0.08723744410587583
27,0.178756985792533,0.08858162660365512
28,0.17302085282253307,0.0897606737013416
