,pvalue,rho
0,0.48306674236488456,-0.04627302720138775
1,0.3510995057873223,-0.06149310187134842
2,0.44498783387820806,-0.050386063178727195
3,0.3457499592709029,-0.06217804550714908
4,0.5591760519506284,-0.038539713600358315
5,0.6404791655442033,-0.030821141920393886
6,0.9307110533341281,0.005739517968629828
7,0.9598735123956612,-0.003321094392156383
8,0.6486750540678763,0.03006748185620271
9,0.7364029047460126,-0.022217502613936888
10,0.9151533094784661,-0.007032643459007317
11,0.913773125095588,-0.007147483701334644
12,0.6100416612429438,-0.03365635955470815
13,0.0687037777734598,-0.11972910320017956
14,0.1828768720428619,-0.08775194487204031
15,0.24405831002229256,-0.07678138867582716
16,0.16603856530530514,-0.0912357250539243
17,0.010786262882576968,-0.1671099667648139
18,0.576526138275338,-0.03685168754845097
19,0.6341541975490379,-0.031405498454996995
20,0.5803881262133662,-0.0364792249726473
21,0.5960360306081712,-0.03498168511948055
22,0.46132073575871135,-0.048598916890862674
23,0.46752942827247557,-0.047928829716521064
24,0.49310675083340927,-0.04521834837273578
25,0.4800009619539297,-0.046597425553272766
26,0.4715380783288107,-0.04749878961211269
27,0.4828943682607011,-0.04629123699893401
28,0.49006337145258727,-0.04553682378720048
