,pvalue,rho
0,0.7105634476329368,-0.024492510306429245
1,0.9908583397102201,-0.0007563147960985061
2,0.4714948761404739,-0.047503413541514765
3,0.7468561843828816,0.02130470538632604
4,0.924571908638832,-0.006249501472287114
5,0.8543523602149223,0.012116835014493883
6,0.39864835428989953,0.05567149826018682
7,0.043846509073472956,-0.13245949101058718
8,0.3493731483174609,0.061713416415523706
9,0.05741727220554677,0.12493465157758776
10,0.17100561510602413,0.09018178393505133
11,0.42991356001924796,0.05206875807245217
12,0.7603635819693295,0.020131158127806133
13,0.11605636903627718,-0.10345866574130325
14,0.22370652314584866,-0.0801867322848653
15,0.0866930577637362,-0.11272102996566166
16,0.09134941446693785,-0.11110045928250951
17,0.08168936481940212,-0.11454228118281673
18,0.22855835907522631,-0.07935567490854961
19,0.0528009206455273,-0.12731027544744064
20,0.2846615488086254,-0.07053624171039075
21,0.13740576288094664,-0.09782357090907551
22,0.2534373652729128,-0.07527877164333345
23,0.8538940832441626,0.012155390722605576
24,0.8304038117750944,0.01413750699812436
25,0.8435850349402321,0.013023825996307954
26,0.86114929129885,0.011545470985953257
27,0.8464820265724006,0.012779563217004004
28,0.8245205060419627,0.014635862044833026
